% Daily baseline values on the 08A scale
% Created 10-Jul-2016 08:38:45
%
% The CO2 data here are daily baseline averages.  The file contains all
% valid readings, with missing values denoted by NaN.  The data used to
% calculate the daily averages have been screened to eliminate local
% influences, such as the impacts of downslope vegetation  or volcanic
% fumaroles, on the record.
%
% We provide these data primarily for the users interested in subweekly or
% finer-scale variability. For users interested primarily in longer-term
% variability, we recommend using standard weekly or monthly products which
% are more authoritative on these longer time scales.  The standard weekly and
% monthly products are located at:
%
% http://scrippsco2.ucsd.edu/data/atmospheric_co2/
%
% Further details on these this high resolution dataset can be found in the
% technical report:
%
% Walker, S. J., R. F. Keeling and S. C. Piper
% (2016). Reconstruction of the Mauna Loa Carbon Dioxide Record using
% High Frequency APC Data from 1958 through 2004. La Jolla, California,
% Scripps Institution of Oceanography: 1-17.
%
%
%
% Yr    - Year
% Mn    - Month
% Dy    - Day
% CO2   - CO2 baseline value
% NB    - Number of hourly averages in the baseline
% scale - Calibration scale code
%
% Yr, Mn, Dy,    CO2, NB, scale
2001, 09, 21, 367.76,  7, 8.1
2001, 09, 22,    NaN,  0, 8.1
2001, 09, 23,    NaN,  0, 8.1
2001, 09, 24, 368.06, 12, 8.1
2001, 09, 25, 367.07, 15, 8.1
2001, 09, 26, 367.12,  9, 8.1
2001, 09, 27, 367.90, 10, 8.1
2001, 09, 28, 367.67,  6, 8.1
2001, 09, 29,    NaN,  0, 8.1
2001, 09, 30, 367.27,  6, 8.1
2001, 10, 01, 367.54,  9, 8.1
2001, 10, 02,    NaN,  0, 8.1
2001, 10, 03,    NaN,  0, 8.1
2001, 10, 04,    NaN,  0, 8.1
2001, 10, 05, 368.31,  8, 8.1
2001, 10, 06, 367.92, 12, 8.1
2001, 10, 07, 367.89, 19, 8.1
2001, 10, 08, 368.17, 12, 8.1
2001, 10, 09, 368.08,  9, 8.1
2001, 10, 10,    NaN,  0, 8.1
2001, 10, 11, 368.66,  1, 8.1
2001, 10, 12, 368.57,  7, 8.1
2001, 10, 13, 368.05, 15, 8.1
2001, 10, 14, 367.41, 13, 8.1
2001, 10, 15, 367.07,  5, 8.1
2001, 10, 16, 367.18,  7, 8.1
2001, 10, 17,    NaN,  0, 8.1
2001, 10, 18,    NaN,  0, 8.1
2001, 10, 19, 367.95,  9, 8.1
2001, 10, 20, 368.13,  7, 8.1
2001, 10, 21, 368.08,  7, 8.1
2001, 10, 22,    NaN,  0, 8.1
2001, 10, 23,    NaN,  0, 8.1
2001, 10, 24,    NaN,  0, 8.1
2001, 10, 25,    NaN,  0, 8.1
2001, 10, 26, 368.71, 10, 8.1
2001, 10, 27, 368.70, 20, 8.1
2001, 10, 28, 368.91,  6, 8.1
2001, 10, 29,    NaN,  0, 8.1
2001, 10, 30, 369.10,  6, 8.1
2001, 10, 31, 369.14,  6, 8.1
2001, 11, 01,    NaN,  0, 8.1
2001, 11, 02,    NaN,  0, 8.1
2001, 11, 03, 368.53, 13, 8.1
2001, 11, 04, 368.96,  8, 8.1
2001, 11, 05,    NaN,  0, 8.1
2001, 11, 06,    NaN,  0, 8.1
2001, 11, 07,    NaN,  0, 8.1
2001, 11, 08, 369.03,  8, 8.1
2001, 11, 09, 368.98,  8, 8.1
2001, 11, 10,    NaN,  0, 8.1
2001, 11, 11,    NaN,  0, 8.1
2001, 11, 12,    NaN,  0, 8.1
2001, 11, 13,    NaN,  0, 8.1
2001, 11, 14,    NaN,  0, 8.1
2001, 11, 15,    NaN,  0, 8.1
2001, 11, 16,    NaN,  0, 8.1
2001, 11, 17, 370.48,  6, 8.1
2001, 11, 18, 369.82,  9, 8.1
2001, 11, 19,    NaN,  0, 8.1
2001, 11, 20,    NaN,  0, 8.1
2001, 11, 21,    NaN,  0, 8.1
2001, 11, 22, 369.91,  5, 8.1
2001, 11, 23, 369.76, 12, 8.1
2001, 11, 24,    NaN,  0, 8.1
2001, 11, 25,    NaN,  0, 8.1
2001, 11, 26,    NaN,  0, 8.1
2001, 11, 27, 370.72, 11, 8.1
2001, 11, 28, 370.62,  6, 8.1
2001, 11, 29,    NaN,  0, 8.1
2001, 11, 30, 370.25,  6, 8.1
2001, 12, 01, 370.54, 12, 8.1
2001, 12, 02, 370.68, 12, 8.1
2001, 12, 03, 370.93, 11, 8.1
2001, 12, 04, 370.48, 14, 8.1
2001, 12, 05,    NaN,  0, 8.1
2001, 12, 06,    NaN,  0, 8.1
2001, 12, 07,    NaN,  0, 8.1
2001, 12, 08,    NaN,  0, 8.1
2001, 12, 09,    NaN,  0, 8.1
2001, 12, 10,    NaN,  0, 8.1
2001, 12, 11,    NaN,  0, 8.1
2001, 12, 12,    NaN,  0, 8.1
2001, 12, 13,    NaN,  0, 8.1
2001, 12, 14, 370.95,  1, 8.1
2001, 12, 15, 371.12, 13, 8.1
2001, 12, 16, 371.53,  9, 8.1
2001, 12, 17, 371.16, 13, 8.1
2001, 12, 18, 371.07,  6, 8.1
2001, 12, 19, 371.31, 14, 8.1
2001, 12, 20, 371.57, 10, 8.1
2001, 12, 21, 371.67, 10, 8.1
2001, 12, 22, 371.53,  6, 8.1
2001, 12, 23,    NaN,  0, 8.1
2001, 12, 24,    NaN,  0, 8.1
2001, 12, 25, 371.47,  1, 8.1
2001, 12, 26, 371.52,  7, 8.1
2001, 12, 27,    NaN,  0, 8.1
2001, 12, 28, 371.52,  1, 8.1
2001, 12, 29, 371.39,  7, 8.1
2001, 12, 30, 371.47, 12, 8.1
2001, 12, 31,    NaN,  0, 8.1
2002, 01, 01, 371.53,  6, 8.1
2002, 01, 02, 371.66, 14, 8.1
2002, 01, 03, 372.86,  7, 8.1
2002, 01, 04,    NaN,  0, 8.1
2002, 01, 05,    NaN,  0, 8.1
2002, 01, 06,    NaN,  0, 8.1
2002, 01, 07, 371.41,  1, 8.1
2002, 01, 08, 371.54, 20, 8.1
2002, 01, 09, 371.46, 16, 8.1
2002, 01, 10,    NaN,  0, 8.1
2002, 01, 11, 372.80,  7, 8.1
2002, 01, 12,    NaN,  0, 8.1
2002, 01, 13,    NaN,  0, 8.1
2002, 01, 14, 372.32,  7, 8.1
2002, 01, 15, 372.32, 13, 8.1
2002, 01, 16, 372.61, 11, 8.1
2002, 01, 17, 372.39,  6, 8.1
2002, 01, 18, 373.42,  4, 8.1
2002, 01, 19, 373.63, 13, 8.1
2002, 01, 20, 373.19,  3, 8.1
2002, 01, 21, 373.29,  8, 8.1
2002, 01, 22, 373.07, 22, 8.1
2002, 01, 23, 372.70, 13, 8.1
2002, 01, 24, 372.43, 16, 8.1
2002, 01, 25, 372.06, 21, 8.1
2002, 01, 26, 372.26, 12, 8.1
2002, 01, 27,    NaN,  0, 8.1
2002, 01, 28,    NaN,  0, 8.1
2002, 01, 29, 372.10,  7, 8.1
2002, 01, 30,    NaN,  0, 8.1
2002, 01, 31,    NaN,  0, 8.1
2002, 02, 01, 373.32,  7, 8.1
2002, 02, 02, 372.13,  7, 8.1
2002, 02, 03, 372.39,  4, 8.1
2002, 02, 04, 372.92,  7, 8.1
2002, 02, 05,    NaN,  0, 8.1
2002, 02, 06,    NaN,  0, 8.1
2002, 02, 07,    NaN,  0, 8.1
2002, 02, 08,    NaN,  0, 8.1
2002, 02, 09,    NaN,  0, 8.1
2002, 02, 10,    NaN,  0, 8.1
2002, 02, 11,    NaN,  0, 8.1
2002, 02, 12,    NaN,  0, 8.1
2002, 02, 13,    NaN,  0, 8.1
2002, 02, 14,    NaN,  0, 8.1
2002, 02, 15,    NaN,  0, 8.1
2002, 02, 16,    NaN,  0, 8.1
2002, 02, 17,    NaN,  0, 8.1
2002, 02, 18,    NaN,  0, 8.1
2002, 02, 19, 372.34,  2, 8.1
2002, 02, 20, 372.41,  4, 8.1
2002, 02, 21,    NaN,  0, 8.1
2002, 02, 22, 372.67, 11, 8.1
2002, 02, 23, 372.39, 10, 8.1
2002, 02, 24, 374.06, 12, 8.1
2002, 02, 25, 374.08,  6, 8.1
2002, 02, 26,    NaN,  0, 8.1
2002, 02, 27, 374.08,  5, 8.1
2002, 02, 28, 374.00,  6, 8.1
2002, 03, 01,    NaN,  0, 8.1
2002, 03, 02, 372.63,  8, 8.1
2002, 03, 03,    NaN,  0, 8.1
2002, 03, 04, 373.81,  5, 8.1
2002, 03, 05, 373.08, 14, 8.1
2002, 03, 06, 372.93, 10, 8.1
2002, 03, 07,    NaN,  0, 8.1
2002, 03, 08, 373.61,  7, 8.1
2002, 03, 09, 373.47, 13, 8.1
2002, 03, 10, 374.09,  1, 8.1
2002, 03, 11, 373.59,  2, 8.1
2002, 03, 12, 373.60,  4, 8.1
2002, 03, 13,    NaN,  0, 8.1
2002, 03, 14, 372.95,  2, 8.1
2002, 03, 15, 373.14,  4, 8.1
2002, 03, 16,    NaN,  0, 8.1
2002, 03, 17,    NaN,  0, 8.1
2002, 03, 18,    NaN,  0, 8.1
2002, 03, 19, 373.27,  3, 8.1
2002, 03, 20, 373.31, 14, 8.1
2002, 03, 21, 373.63,  1, 8.1
2002, 03, 22,    NaN,  0, 8.1
2002, 03, 23,    NaN,  0, 8.1
2002, 03, 24, 373.22, 13, 8.1
2002, 03, 25, 372.89,  6, 8.1
2002, 03, 26, 373.16, 12, 8.1
2002, 03, 27, 373.65,  6, 8.1
2002, 03, 28,    NaN,  0, 8.1
2002, 03, 29,    NaN,  0, 8.1
2002, 03, 30,    NaN,  0, 8.1
2002, 03, 31,    NaN,  0, 8.1
2002, 04, 01, 373.42,  7, 8.1
2002, 04, 02, 373.47,  4, 8.1
2002, 04, 03,    NaN,  0, 8.1
2002, 04, 04,    NaN,  0, 8.1
2002, 04, 05,    NaN,  0, 8.1
2002, 04, 06, 374.44, 14, 8.1
2002, 04, 07, 375.25, 13, 8.1
2002, 04, 08, 374.62, 16, 8.1
2002, 04, 09, 374.06, 14, 8.1
2002, 04, 10, 374.16,  6, 8.1
2002, 04, 11, 374.24,  7, 8.1
2002, 04, 12, 374.11,  5, 8.1
2002, 04, 13, 374.04,  7, 8.1
2002, 04, 14, 375.71,  3, 8.1
2002, 04, 15, 375.57,  3, 8.1
2002, 04, 16, 375.27,  4, 8.1
2002, 04, 17, 375.11,  6, 8.1
2002, 04, 18, 375.42,  4, 8.1
2002, 04, 19, 374.76, 11, 8.1
2002, 04, 20, 375.27, 11, 8.1
2002, 04, 21, 375.18, 12, 8.1
2002, 04, 22, 374.89, 14, 8.1
2002, 04, 23, 374.78,  5, 8.1
2002, 04, 24, 375.01,  7, 8.1
2002, 04, 25,    NaN,  0, 8.1
2002, 04, 26, 375.14,  7, 8.1
2002, 04, 27,    NaN,  0, 8.1
2002, 04, 28, 375.80,  4, 8.1
2002, 04, 29, 375.93,  9, 8.1
2002, 04, 30, 375.95,  8, 8.1
2002, 05, 01,    NaN,  0, 8.1
2002, 05, 02, 376.22,  3, 8.1
2002, 05, 03, 376.16, 15, 8.1
2002, 05, 04, 375.64, 10, 8.1
2002, 05, 05,    NaN,  0, 8.1
2002, 05, 06,    NaN,  0, 8.1
2002, 05, 07, 375.97, 15, 8.1
2002, 05, 08, 375.35, 10, 8.1
2002, 05, 09,    NaN,  0, 8.1
2002, 05, 10, 374.58, 10, 8.1
2002, 05, 11,    NaN,  0, 8.1
2002, 05, 12, 374.56, 15, 8.1
2002, 05, 13, 375.04, 15, 8.1
2002, 05, 14, 375.20, 13, 8.1
2002, 05, 15, 374.55, 19, 8.1
2002, 05, 16, 374.93,  6, 8.1
2002, 05, 17, 375.50, 10, 8.1
2002, 05, 18,    NaN,  0, 8.1
2002, 05, 19,    NaN,  0, 8.1
2002, 05, 20, 375.50,  4, 8.1
2002, 05, 21, 375.77, 10, 8.1
2002, 05, 22, 375.93, 15, 8.1
2002, 05, 23, 375.95,  6, 8.1
2002, 05, 24, 375.96, 15, 8.1
2002, 05, 25, 375.75, 15, 8.1
2002, 05, 26, 375.83, 11, 8.1
2002, 05, 27, 376.12, 10, 8.1
2002, 05, 28, 375.89, 16, 8.1
2002, 05, 29, 375.84, 22, 8.1
2002, 05, 30, 376.05,  6, 8.1
2002, 05, 31, 376.24, 16, 8.1
2002, 06, 01, 375.99, 14, 8.1
2002, 06, 02, 375.50, 18, 8.1
2002, 06, 03, 375.48, 13, 8.1
2002, 06, 04, 375.41,  4, 8.1
2002, 06, 05, 376.33,  5, 8.1
2002, 06, 06, 376.33,  3, 8.1
2002, 06, 07, 375.79,  2, 8.1
2002, 06, 08, 375.59,  8, 8.1
2002, 06, 09, 375.49,  7, 8.1
2002, 06, 10,    NaN,  0, 8.1
2002, 06, 11,    NaN,  0, 8.1
2002, 06, 12, 375.15,  4, 8.1
2002, 06, 13, 375.28,  6, 8.1
2002, 06, 14, 375.30,  4, 8.1
2002, 06, 15,    NaN,  0, 8.1
2002, 06, 16,    NaN,  0, 8.1
2002, 06, 17, 374.77,  7, 8.1
2002, 06, 18, 375.34,  6, 8.1
2002, 06, 19, 374.89, 10, 8.1
2002, 06, 20, 374.97,  5, 8.1
2002, 06, 21,    NaN,  0, 8.1
2002, 06, 22,    NaN,  0, 8.1
2002, 06, 23, 376.98,  3, 8.1
2002, 06, 24, 376.92,  3, 8.1
2002, 06, 25, 374.81,  8, 8.1
2002, 06, 26, 374.76, 15, 8.1
2002, 06, 27, 374.67, 15, 8.1
2002, 06, 28, 374.63,  5, 8.1
2002, 06, 29,    NaN,  0, 8.1
2002, 06, 30,    NaN,  0, 8.1
2002, 07, 01,    NaN,  0, 8.1
2002, 07, 02,    NaN,  0, 8.1
2002, 07, 03, 373.71,  6, 8.1
2002, 07, 04, 374.76,  9, 8.1
2002, 07, 05, 374.75,  7, 8.1
2002, 07, 06, 374.61, 10, 8.1
2002, 07, 07, 374.77,  3, 8.1
2002, 07, 08, 374.64, 12, 8.1
2002, 07, 09, 374.46,  9, 8.1
2002, 07, 10, 373.96,  2, 8.1
2002, 07, 11, 374.18, 12, 8.1
2002, 07, 12, 374.27,  7, 8.1
2002, 07, 13, 374.44, 10, 8.1
2002, 07, 14,    NaN,  0, 8.1
2002, 07, 15,    NaN,  0, 8.1
2002, 07, 16, 373.88, 10, 8.1
2002, 07, 17, 373.60, 15, 8.1
2002, 07, 18, 373.58, 12, 8.1
2002, 07, 19, 373.68, 12, 8.1
2002, 07, 20, 374.23,  4, 8.1
2002, 07, 21,    NaN,  0, 8.1
2002, 07, 22, 373.43,  9, 8.1
2002, 07, 23, 373.60,  9, 8.1
2002, 07, 24,    NaN,  0, 8.1
2002, 07, 25,    NaN,  0, 8.1
2002, 07, 26,    NaN,  0, 8.1
2002, 07, 27, 371.36,  6, 8.1
2002, 07, 28,    NaN,  0, 8.1
2002, 07, 29,    NaN,  0, 8.1
2002, 07, 30, 373.10,  8, 8.1
2002, 07, 31, 373.13,  9, 8.1
2002, 08, 01, 373.42,  5, 8.1
2002, 08, 02, 373.51,  8, 8.1
2002, 08, 03, 373.79, 11, 8.1
2002, 08, 04, 373.26,  3, 8.1
2002, 08, 05, 372.36, 10, 8.1
2002, 08, 06, 371.73,  4, 8.1
2002, 08, 07, 371.60, 13, 8.1
2002, 08, 08, 371.45,  9, 8.1
2002, 08, 09, 371.14,  4, 8.1
2002, 08, 10, 371.68,  6, 8.1
2002, 08, 11, 371.66,  6, 8.1
2002, 08, 12,    NaN,  0, 8.1
2002, 08, 13,    NaN,  0, 8.1
2002, 08, 14,    NaN,  0, 8.1
2002, 08, 15,    NaN,  0, 8.1
2002, 08, 16,    NaN,  0, 8.1
2002, 08, 17, 370.37,  8, 8.1
2002, 08, 18, 370.73,  9, 8.1
2002, 08, 19, 371.58,  5, 8.1
2002, 08, 20, 371.49,  6, 8.1
2002, 08, 21, 371.55, 12, 8.1
2002, 08, 22, 370.94,  5, 8.1
2002, 08, 23, 370.67,  7, 8.1
2002, 08, 24, 371.37,  3, 8.1
2002, 08, 25, 371.39,  5, 8.1
2002, 08, 26,    NaN,  0, 8.1
2002, 08, 27,    NaN,  0, 8.1
2002, 08, 28,    NaN,  0, 8.1
2002, 08, 29, 370.56,  1, 8.1
2002, 08, 30, 371.09, 15, 8.1
2002, 08, 31, 371.51,  7, 8.1
2002, 09, 01, 369.30,  3, 8.1
2002, 09, 02, 369.13,  3, 8.1
2002, 09, 03,    NaN,  0, 8.1
2002, 09, 04,    NaN,  0, 8.1
2002, 09, 05, 371.38,  7, 8.1
2002, 09, 06, 371.11,  5, 8.1
2002, 09, 07,    NaN,  0, 8.1
2002, 09, 08,    NaN,  0, 8.1
2002, 09, 09,    NaN,  0, 8.1
2002, 09, 10,    NaN,  0, 8.1
2002, 09, 11, 371.61,  7, 8.1
2002, 09, 12, 371.46,  6, 8.1
2002, 09, 13,    NaN,  0, 8.1
2002, 09, 14,    NaN,  0, 8.1
2002, 09, 15,    NaN,  0, 8.1
2002, 09, 16, 370.84, 14, 8.1
2002, 09, 17, 370.00,  6, 8.1
2002, 09, 18, 370.46,  9, 8.1
2002, 09, 19, 370.47,  6, 8.1
2002, 09, 20, 370.92, 10, 8.1
2002, 09, 21, 370.50,  7, 8.1
2002, 09, 22, 370.21,  4, 8.1
2002, 09, 23,    NaN,  0, 8.1
2002, 09, 24, 370.15,  1, 8.1
2002, 09, 25, 369.73, 15, 8.1
2002, 09, 26, 369.28,  6, 8.1
2002, 09, 27,    NaN,  0, 8.1
2002, 09, 28, 370.31,  4, 8.1
2002, 09, 29, 370.17,  8, 8.1
2002, 09, 30, 369.18, 19, 8.1
2002, 10, 01, 369.39,  5, 8.1
2002, 10, 02,    NaN,  0, 8.1
2002, 10, 03, 369.42,  7, 8.1
2002, 10, 04, 369.51, 11, 8.1
2002, 10, 05, 370.30,  7, 8.1
2002, 10, 06, 369.71, 15, 8.1
2002, 10, 07, 369.35, 12, 8.1
2002, 10, 08, 369.52,  3, 8.1
2002, 10, 09, 369.58, 17, 8.1
2002, 10, 10,    NaN,  0, 8.1
2002, 10, 11, 369.93,  7, 8.1
2002, 10, 12, 370.60,  4, 8.1
2002, 10, 13, 370.69,  7, 8.1
2002, 10, 14, 370.10,  7, 8.1
2002, 10, 15, 370.28, 16, 8.1
2002, 10, 16, 371.41,  3, 8.1
2002, 10, 17, 371.08, 13, 8.1
2002, 10, 18, 371.03, 10, 8.1
2002, 10, 19,    NaN,  0, 8.1
2002, 10, 20, 371.44, 16, 8.1
2002, 10, 21, 371.16, 13, 8.1
2002, 10, 22, 370.74,  4, 8.1
2002, 10, 23, 370.85,  6, 8.1
2002, 10, 24, 370.40,  4, 8.1
2002, 10, 25, 370.41,  4, 8.1
2002, 10, 26,    NaN,  0, 8.1
2002, 10, 27,    NaN,  0, 8.1
2002, 10, 28,    NaN,  0, 8.1
2002, 10, 29,    NaN,  0, 8.1
2002, 10, 30, 371.30, 10, 8.1
2002, 10, 31, 371.02, 14, 8.1
2002, 11, 01, 371.22, 21, 8.1
2002, 11, 02, 371.25, 10, 8.1
2002, 11, 03, 371.97,  7, 8.1
2002, 11, 04, 372.59, 13, 8.1
2002, 11, 05, 372.54, 10, 8.1
2002, 11, 06, 371.59, 12, 8.1
2002, 11, 07, 371.41, 16, 8.1
2002, 11, 08, 371.57, 15, 8.1
2002, 11, 09, 371.37, 13, 8.1
2002, 11, 10, 371.51,  2, 8.1
2002, 11, 11,    NaN,  0, 8.1
2002, 11, 12,    NaN,  0, 8.1
2002, 11, 13, 371.78, 10, 8.1
2002, 11, 14, 371.71, 12, 8.1
2002, 11, 15, 371.63, 15, 8.1
2002, 11, 16, 371.98,  8, 8.1
2002, 11, 17,    NaN,  0, 8.1
2002, 11, 18, 372.61, 11, 8.1
2002, 11, 19, 372.36,  6, 8.1
2002, 11, 20, 372.54,  7, 8.1
2002, 11, 21, 372.41,  4, 8.1
2002, 11, 22, 372.49,  6, 8.1
2002, 11, 23, 372.65,  6, 8.1
2002, 11, 24, 373.32,  9, 8.1
2002, 11, 25,    NaN,  0, 8.1
2002, 11, 26, 372.47, 14, 8.1
2002, 11, 27, 372.43,  5, 8.1
2002, 11, 28, 372.33, 20, 8.1
2002, 11, 29, 372.46,  1, 8.1
2002, 11, 30,    NaN,  0, 8.1
2002, 12, 01, 372.64,  9, 8.1
2002, 12, 02,    NaN,  0, 8.1
2002, 12, 03,    NaN,  0, 8.1
2002, 12, 04, 373.63,  8, 8.1
2002, 12, 05,    NaN,  0, 8.1
2002, 12, 06,    NaN,  0, 8.1
2002, 12, 07, 373.75,  6, 8.1
2002, 12, 08,    NaN,  0, 8.1
2002, 12, 09, 372.91,  8, 8.1
2002, 12, 10, 373.88,  7, 8.1
2002, 12, 11, 373.95,  1, 8.1
2002, 12, 12,    NaN,  0, 8.1
2002, 12, 13, 373.29,  3, 8.1
2002, 12, 14, 373.23, 15, 8.1
2002, 12, 15, 373.14,  3, 8.1
2002, 12, 16,    NaN,  0, 8.1
2002, 12, 17,    NaN,  0, 8.1
2002, 12, 18,    NaN,  0, 8.1
2002, 12, 19,    NaN,  0, 8.1
2002, 12, 20, 373.38,  5, 8.1
2002, 12, 21, 374.33,  6, 8.1
2002, 12, 22, 374.75,  6, 8.1
2002, 12, 23,    NaN,  0, 8.1
2002, 12, 24, 373.91,  2, 8.1
2002, 12, 25, 373.89,  5, 8.1
2002, 12, 26, 373.57,  7, 8.1
2002, 12, 27, 374.80,  3, 8.1
2002, 12, 28, 374.80,  6, 8.1
2002, 12, 29, 374.88, 10, 8.1
2002, 12, 30, 374.92,  6, 8.1
2002, 12, 31, 374.98,  3, 8.1
2003, 01, 01, 374.55,  8, 8.1
2003, 01, 02, 373.88, 14, 8.1
2003, 01, 03, 374.13, 21, 8.1
2003, 01, 04, 373.94, 16, 8.1
2003, 01, 05, 375.10,  5, 8.1
2003, 01, 06, 375.34, 20, 8.1
2003, 01, 07, 374.35, 12, 8.1
2003, 01, 08, 373.78,  7, 8.1
2003, 01, 09, 374.10, 13, 8.1
2003, 01, 10, 374.41, 22, 8.1
2003, 01, 11, 374.75, 20, 8.1
2003, 01, 12, 375.04, 21, 8.1
2003, 01, 13, 374.55, 11, 8.1
2003, 01, 14, 374.49, 22, 8.1
2003, 01, 15, 374.23, 17, 8.1
2003, 01, 16,    NaN,  0, 8.1
2003, 01, 17, 374.89,  7, 8.1
2003, 01, 18, 374.91, 21, 8.1
2003, 01, 19, 374.23, 22, 8.1
2003, 01, 20, 375.58, 22, 8.1
2003, 01, 21, 375.85,  5, 8.1
2003, 01, 22, 375.12, 19, 8.1
2003, 01, 23, 374.87, 12, 8.1
2003, 01, 24, 374.47, 22, 8.1
2003, 01, 25, 374.67, 18, 8.1
2003, 01, 26, 375.53, 14, 8.1
2003, 01, 27, 375.01, 18, 8.1
2003, 01, 28, 374.88, 11, 8.1
2003, 01, 29, 375.06, 16, 8.1
2003, 01, 30, 374.92, 14, 8.1
2003, 01, 31, 375.56, 15, 8.1
2003, 02, 01, 375.28, 22, 8.1
2003, 02, 02, 375.14, 19, 8.1
2003, 02, 03, 375.06, 22, 8.1
2003, 02, 04, 375.14, 14, 8.1
2003, 02, 05, 374.70, 22, 8.1
2003, 02, 06, 374.52, 16, 8.1
2003, 02, 07, 375.34, 22, 8.1
2003, 02, 08, 375.42, 20, 8.1
2003, 02, 09, 374.85, 22, 8.1
2003, 02, 10, 374.61, 20, 8.1
2003, 02, 11, 374.62, 22, 8.1
2003, 02, 12, 374.75, 22, 8.1
2003, 02, 13, 374.70, 15, 8.1
2003, 02, 14, 375.57, 22, 8.1
2003, 02, 15, 376.28, 22, 8.1
2003, 02, 16, 376.21, 22, 8.1
2003, 02, 17, 376.23, 19, 8.1
2003, 02, 18, 376.00, 14, 8.1
2003, 02, 19, 375.95, 21, 8.1
2003, 02, 20, 376.20, 11, 8.1
2003, 02, 21, 376.41, 15, 8.1
2003, 02, 22, 376.45, 16, 8.1
2003, 02, 23, 376.96, 22, 8.1
2003, 02, 24, 376.84, 15, 8.1
2003, 02, 25, 375.73, 22, 8.1
2003, 02, 26, 375.85, 15, 8.1
2003, 02, 27, 375.42, 12, 8.1
2003, 02, 28, 375.31, 18, 8.1
2003, 03, 01, 375.90, 22, 8.1
2003, 03, 02, 376.20, 13, 8.1
2003, 03, 03, 377.34, 11, 8.1
2003, 03, 04, 376.98, 11, 8.1
2003, 03, 05, 376.00, 18, 8.1
2003, 03, 06, 375.79, 11, 8.1
2003, 03, 07, 376.28, 13, 8.1
2003, 03, 08,    NaN,  0, 8.1
2003, 03, 09,    NaN,  0, 8.1
2003, 03, 10, 374.80,  7, 8.1
2003, 03, 11,    NaN,  0, 8.1
2003, 03, 12, 376.09,  6, 8.1
2003, 03, 13, 375.66, 21, 8.1
2003, 03, 14, 375.43, 22, 8.1
2003, 03, 15, 375.74, 21, 8.1
2003, 03, 16, 375.44, 17, 8.1
2003, 03, 17, 376.58,  8, 8.1
2003, 03, 18, 375.86, 22, 8.1
2003, 03, 19, 375.95, 22, 8.1
2003, 03, 20, 376.30,  2, 8.1
2003, 03, 21, 377.28, 12, 8.1
2003, 03, 22, 376.56, 16, 8.1
2003, 03, 23, 376.42, 22, 8.1
2003, 03, 24, 376.38,  9, 8.1
2003, 03, 25, 376.67, 19, 8.1
2003, 03, 26, 376.77, 15, 8.1
2003, 03, 27, 377.02, 16, 8.1
2003, 03, 28, 377.48,  9, 8.1
2003, 03, 29, 377.58, 19, 8.1
2003, 03, 30, 376.80, 22, 8.1
2003, 03, 31, 376.24, 19, 8.1
2003, 04, 01, 375.72, 17, 8.1
2003, 04, 02, 377.18,  3, 8.1
2003, 04, 03, 376.93, 16, 8.1
2003, 04, 04, 376.89, 20, 8.1
2003, 04, 05, 376.81, 18, 8.1
2003, 04, 06, 376.58, 22, 8.1
2003, 04, 07, 376.46, 22, 8.1
2003, 04, 08, 376.92, 22, 8.1
2003, 04, 09, 377.15, 19, 8.1
2003, 04, 10, 377.39, 14, 8.1
2003, 04, 11, 377.13, 19, 8.1
2003, 04, 12, 376.71, 22, 8.1
2003, 04, 13, 376.87, 11, 8.1
2003, 04, 14, 377.61, 15, 8.1
2003, 04, 15, 377.80, 12, 8.1
2003, 04, 16, 377.95,  7, 8.1
2003, 04, 17, 378.26, 17, 8.1
2003, 04, 18, 377.75,  9, 8.1
2003, 04, 19,    NaN,  0, 8.1
2003, 04, 20,    NaN,  0, 8.1
2003, 04, 21, 377.89,  6, 8.1
2003, 04, 22, 378.32, 22, 8.1
2003, 04, 23, 378.10, 21, 8.1
2003, 04, 24, 378.28, 11, 8.1
2003, 04, 25, 378.49, 16, 8.1
2003, 04, 26, 379.04, 13, 8.1
2003, 04, 27, 379.21, 11, 8.1
2003, 04, 28,    NaN,  0, 8.1
2003, 04, 29, 378.21,  9, 8.1
2003, 04, 30,    NaN,  0, 8.1
2003, 05, 01, 378.19, 12, 8.1
2003, 05, 02, 377.92, 20, 8.1
2003, 05, 03, 378.47,  7, 8.1
2003, 05, 04, 377.41,  5, 8.1
2003, 05, 05, 377.42, 16, 8.1
2003, 05, 06, 378.67,  9, 8.1
2003, 05, 07, 377.32,  8, 8.1
2003, 05, 08, 377.52,  3, 8.1
2003, 05, 09, 377.64, 12, 8.1
2003, 05, 10, 377.77, 16, 8.1
2003, 05, 11, 377.46, 10, 8.1
2003, 05, 12, 377.37, 22, 8.1
2003, 05, 13, 377.12, 21, 8.1
2003, 05, 14, 377.42, 16, 8.1
2003, 05, 15, 377.27,  6, 8.1
2003, 05, 16, 379.08, 11, 8.1
2003, 05, 17, 379.37, 19, 8.1
2003, 05, 18,    NaN,  0, 8.1
2003, 05, 19,    NaN,  0, 8.1
2003, 05, 20, 379.88, 13, 8.1
2003, 05, 21, 379.57, 15, 8.1
2003, 05, 22, 378.86,  7, 8.1
2003, 05, 23, 378.58, 21, 8.1
2003, 05, 24, 378.39, 22, 8.1
2003, 05, 25, 378.68, 21, 8.1
