"RCP_Region","RCP_Sector","X1850","X1860","X1870","X1880","X1890","X1900","X1910","X1920","X1930","X1940","X1950","X1960","X1970"
"South Korea","DOM",15.1537195568469,15.1537195568469,20.5560205788628,25.9545331709895,31.5197366782416,41.8621502757896,56.9401012348523,65.880795773392,86.3762014740274,142.444963834361,74.4426473230105,160.402121509225,289.625465030237
"South Korea","ENE",0,0,0.00147554840224139,0.00344294627189658,0.00491849467413796,0.00491849467413796,1.19519420581553,4.33319380791555,11.0075910807208,92.3545744962886,10.6337854854863,86.0687383027403,199.735150222069
"South Korea","Fossil-fuel-fires",0,0,0,0,0,0,0,0,0,0,0,0,0
"South Korea","IND",0,0,0.0164752257433913,0.0330108002990295,0.0499688165403957,0.0978254246521515,0.189072828769396,0.226730487611433,0.297036853879019,0.470177596215245,0.492627354371075,0.947536701087866,1.54517098876847
"South Korea","International-shipping",0,0,0,0,0,0,0,0,0,0,0,0,0
"South Korea","SLV",0,0,0,0,0,0,0,0,0,0,0,0,0
"South Korea","TRA",0,0,0,0,0,0.00673831457683691,0.00673831457683691,0.00673831457683691,0.0134766291536738,0.0403116714158138,0.0335733568389769,0.342590099011813,0.819473625379534
"South Korea","WST",51.3893013860348,51.9737545388021,52.5582076915694,52.836887340571,53.1155669895726,53.3942466385742,54.4818713798167,63.7286169557176,75.0693304498113,84.4670275022548,101.930952173023,134.880950116784,172.243375836404
"Southeastern Asia","AGR",151.026221286453,168.219975709834,1053.0942236288,1937.96847154777,2849.6556824459,3271.22795306458,3515.84396194209,3785.83237599572,3980.21474019302,4420.23544461192,3235.21400798858,3789.50347491314,4046.06217267391
"Southeastern Asia","Aviation",0,0,0,0,0,0,0,0,0,0,0,0,0
"Southeastern Asia","DOM",75.3383151944714,83.9211612292846,92.8600364329493,101.798911636614,111.007987548782,119.266592733391,129.232230629369,140.666488846859,152.113462391808,164.116731513087,174.670453304043,204.716772089618,259.023935666933
"Southeastern Asia","ENE",0,0,0.0978281802791333,0.189901761718318,0.287729941997451,5.12159296755463,17.6666184386435,38.268082285661,108.128912202642,172.004959326076,268.912403790818,182.190599272786,237.434748136296
"Southeastern Asia","Fossil-fuel-fires",0,0,0,0,0,0,0,0,0,0,0,0,0
"Southeastern Asia","IND",0,0,0.273142258086317,0.546284516172634,0.827676037087062,0.893670139711944,0.97860699401619,1.06721018735515,1.15978524798172,1.26549802348269,1.35898966886794,1.65504654592123,2.13747565723923
"Southeastern Asia","International-shipping",0,0,0,0,0,0,0,0,0,0,0,0,0
"Southeastern Asia","SLV",0,0,0,0,0,0,0,0,0,0,0,0,0
"Southeastern Asia","TRA",0,0,0,0,0,0,0,0,0.0187400737478435,0.0187400737478435,0.224434692742031,2.05917715110233,5.63496169908372
"Southeastern Asia","WST",131.522366291905,146.380797667058,161.323391114882,184.131312808667,207.176418525434,230.87186753102,259.815969432258,292.639177773868,329.624583163925,374.613036555222,407.000132338447,519.754356424765,673.610276364493
"Southern Africa","AGR",37.8639924194624,39.8568341257499,43.8714137430661,47.8869897812354,52.0231327426351,67.826367473495,86.2501890481229,225.928464241814,341.17450011642,308.711108720996,860.170265684873,767.224128503624,1071.84991172673
"Southern Africa","Aviation",0,0,0,0,0,0,0,0,0,0,0,0,0
"Southern Africa","DOM",28.263669488156,30.2825030230243,35.589612619486,40.8975297493617,46.364530961785,51.8719088449057,60.0643353294012,69.968732651465,80.6039477131511,93.1853183024502,107.074893022344,129.249760569337,157.2590570321
"Southern Africa","ENE",0,0,0,0,0,0,12.4743104725719,40.0242094309533,71.7125052285766,102.454881748659,173.280587654541,325.10063169987,432.698949520158
"Southern Africa","Fossil-fuel-fires",0,0,0,0,0,0,0,0,0,0,0,0,0
"Southern Africa","IND",0,0,0.07928844327837,0.158963659450781,0.240572740093396,0.297815128411439,0.389480304299115,0.458325879438383,0.52717145457765,0.653259418034961,0.790563795419455,1.0543429091553,1.35215803756674
"Southern Africa","International-shipping",0,0,0,0,0,0,0,0,0,0,0,0,0
"Southern Africa","SLV",0,0,0,0,0,0,0,0,0,0,0,0,0
"Southern Africa","TRA",0,0,0,0,0,0,0,0,0,0.0134278051465745,0.058187155635156,0.264080167882631,0.783288633550177
"Southern Africa","WST",49.624110936235,52.2860212652645,55.488029342213,58.9732380239956,62.6986849897553,66.7502948812062,71.1385890830483,82.4981774305139,95.9199571791249,113.420527062995,129.527013474151,164.738580935885,212.558274396118
"Taiwan","AGR",0,0,30.0912139181634,60.1805320879542,91.1854967217073,93.5220065909277,98.3229893445187,107.801731207482,112.100340642336,137.754555494446,166.062818068186,165.11494388189,167.389841929001
"Taiwan","Aviation",0,0,0,0,0,0,0,0,0,0,0,0,0
"Taiwan","DOM",0.251906427767592,0.251906427767592,0.264690678976798,0.277474930186003,0.29063704103686,0.300398415112854,0.359596425638238,0.429815342378454,0.513574229611179,0.613392151614087,0.73556676908137,1.07784462781059,1.55457754236075
"Taiwan","ENE",0,0,0,0,0,0.653900736595818,3.61793254262504,17.9226077804182,24.9389149541106,44.5272990635211,21.9510181576947,61.8580550823489,71.1654013331653
"Taiwan","Fossil-fuel-fires",0,0,0,0,0,0,0,0,0,0,0,0,0
"Taiwan","IND",0,0,0.015653366859419,0.0314846128876949,0.047671617253685,0.101391126248509,0.202604373328161,0.244405978009564,0.315913403890092,0.47671617253685,0.613861011725623,1.15016670582958,1.84727516858029
"Taiwan","International-shipping",0,0,0,0,0,0,0,0,0,0,0,0,0
"Taiwan","SLV",0,0,0,0,0,0,0,0,0,0,0,0,0
"Taiwan","TRA",0,0,0,0,0,0,0,0,0,0,0,0.20768649866487,0.623298766154363
"Taiwan","WST",15.1336837647069,15.6309692936192,16.1310485614579,16.6646526964144,17.1954630924443,19.7014469094911,22.5287107030822,25.6996043846296,31.7368742047389,40.3918773989537,60.8169026904014,81.2419279818491,102.840323622416
"Thailand","AGR",22.2416233373912,25.8729087802306,167.35686784686,308.840826913489,454.591546375455,477.740991073556,527.126473096171,632.978443754939,700.701917263893,867.377919090221,1276.62378849822,1394.73134752657,1651.69018367549
"Thailand","Aviation",0,0,0,0,0,0,0,0,0,0,0,0,0
