"em","country","units","X1750","X1751","X1752","X1753","X1754","X1755","X1756","X1757","X1758","X1759","X1760","X1761","X1762","X1763","X1764","X1765","X1766","X1767","X1768","X1769","X1770","X1771","X1772","X1773","X1774","X1775","X1776","X1777","X1778","X1779","X1780","X1781","X1782","X1783","X1784","X1785","X1786","X1787","X1788","X1789","X1790","X1791","X1792","X1793","X1794","X1795","X1796","X1797","X1798","X1799","X1800","X1801","X1802","X1803","X1804","X1805","X1806","X1807","X1808","X1809","X1810","X1811","X1812","X1813","X1814","X1815","X1816","X1817","X1818","X1819","X1820","X1821","X1822","X1823","X1824","X1825","X1826","X1827","X1828","X1829","X1830","X1831","X1832","X1833","X1834","X1835","X1836","X1837","X1838","X1839","X1840","X1841","X1842","X1843","X1844","X1845","X1846","X1847","X1848","X1849","X1850","X1851","X1852","X1853","X1854","X1855","X1856","X1857","X1858","X1859","X1860","X1861","X1862","X1863","X1864","X1865","X1866","X1867","X1868","X1869","X1870","X1871","X1872","X1873","X1874","X1875","X1876","X1877","X1878","X1879","X1880","X1881","X1882","X1883","X1884","X1885","X1886","X1887","X1888","X1889","X1890","X1891","X1892","X1893","X1894","X1895","X1896","X1897","X1898","X1899","X1900","X1901","X1902","X1903","X1904","X1905","X1906","X1907","X1908","X1909","X1910","X1911","X1912","X1913","X1914","X1915","X1916","X1917","X1918","X1919","X1920","X1921","X1922","X1923","X1924","X1925","X1926","X1927","X1928","X1929","X1930","X1931","X1932","X1933","X1934","X1935","X1936","X1937","X1938","X1939","X1940","X1941","X1942","X1943","X1944","X1945","X1946","X1947","X1948","X1949","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014"
"CO2","lao","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.14912015108,66.7148177872083,66.8053891548275,83.6228643979402,87.9290229694177,92.9421684818831,131.136662209707,152.458358548182,169.569320878581,199.432824831771,208.109304384253,271.568644513031,369.38651809576,195.529871647793,370.323559959661,665.052908779255,483.509994982301,554.342818029252,602.848885828025,415.705459534166,295.973641471845,262.592553645218,258.236469773448,263.992823588668,263.005316215783,234.439230816779,182.834881549859,201.614315299478,239.006592492019,228.797072163047,193.164511087984,199.71492747567,197.939839862104,199.063672885352,217.619267308917,219.789107418742,237.612388946492,271.965192660569,270.329941782888,320.26786770847,312.63637692913,352.134499563355,374.454807472873,396.681760594408,419.048848036491,425.14002244832,466.504562753845,543.259988410898,538.180769113382,534.190143300956,517.147767421804,600.592168161143,552.612368787986,579.476810978514,583.244422764115,596.71490260807,674.34586721136,1413.00504220562,1457.01872249521,1537.48031120822
"CO2","lbn","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1520069456952,12.4560208370856,16.6080277827808,0,58.1280972397327,66.432111131123,70.5841180768182,70.584118076818,66.4321111311229,24.9120416741711,24.9120416741711,398.592666786738,41.5200694569519,74.7361250225134,83.0401389139039,83.040138913904,95.4961597509892,116.256194479465,132.864222262246,1636.11507664883,1576.01712009621,1261.04780053279,1338.5975394533,1404.23424043576,1766.5335022923,2047.3627900713,2240.86123569727,2146.00098292257,2655.53277112471,2786.58505464617,2904.19118897519,3081.52730774907,3249.94078764442,3493.90190616315,3551.39998126198,3901.65958582841,3841.07761934657,3961.17435601978,4656.25140605159,4241.21131744499,5821.33105002041,6374.08112069897,7736.70706984764,7787.45035138838,7020.50873331488,6582.60082152268,5683.34017700822,7213.49997441682,8530.1224345379,8287.56254498415,8315.66765244407,6483.1027396134,6840.99389814871,6860.10032499392,8169.84517865485,8624.87316498991,8778.72583269615,7000.95598264397,7184.83624728239,7186.55951148271,8777.54934544051,8653.20977694422,12869.4998447614,14304.3875864528,16059.9111965623,16434.8638660215,17469.0109554653,14944.2571765152,14526.5549343672,14080.3340362686,15302.9795169301,14292.6053399174,13096.5833640351,14665.5721056994,14085.6507359388,11464.3568431034,10726.3534867529,13216.1463129557,17390.6689998178,15782.9531063761,15027.806595362,16108.6835565268,16036.4929503029,16095.4385397217
"CO2","lbr","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8663433787619,49.7326592512028,62.1329270356405,66.2647293351699,116.029273863227,67.0114613379212,54.6754439812419,96.8633425706433,185.494472830883,164.72052818346,190.226040075695,186.07153082434,291.823152360937,410.648912027751,559.636107386175,649.847999489826,714.316889340332,714.402069282363,1025.88257373214,1475.55563706746,1681.87513024123,1717.80770228984,1615.21714573119,1746.50949151816,2034.8099013644,1716.11625086896,1788.44588016274,1720.10742024219,1665.02541406591,2191.30143078795,2212.79866252651,1999.44777664569,620.038669406826,699.828593651057,679.314282599902,738.01654324418,739.218348405085,789.902043163628,852.40135006379,723.134084642497,568.232591515638,362.739818876632,367.090981497736,408.489158446538,407.741742889688,423.120744357,435.85918719259,447.040536615518,486.317597705219,486.978759197954,483.545692231966,568.617843772538,554.528240597188,567.608836596294,685.610085540031,815.776466186019,798.378643880133,727.957929248626,612.501136955544,556.555963965581,786.808765149394,947.648001633134,1012.54811551337,1065.20982355391,1095.85052205495
"CO2","lby","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1385.20446044203,1660.081395118,1579.36985814687,2405.62742363682,2490.22645869869,2501.78036416585,2572.1208138963,2493.95792654144,2731.97417988347,3751.9592755814,6503.24666727234,11766.5889967345,11049.5672511735,15445.8072706464,7037.89878495635,10686.2168487711,28145.1399536675,27671.2732465371,34233.9334204865,71472.2032510055,31717.4776975875,30169.611283002,24063.6832479426,22550.2268380818,17458.4795623094,20339.7659878475,23969.9014980635,26135.0347575749,27805.6418751487,29395.3810270883,33704.2051975752,29274.885088182,32717.3266079492,32935.5144444109,34771.7850591848,33865.999192641,38063.1093693208,37679.7440663961,39880.4260361702,40751.8972345033,42763.5450260618,42368.5689542148,38680.2287584224,39284.8028422537,44899.0723696094,48302.2141861254,50594.1648015877,46957.860724765,45420.8143982945,43238.4148657029,45194.198695825,44719.7193146529,44680.4933377119,47566.0391011381,46648.7720812033,47827.0782529575,47744.2490061156,43529.7342098391,47672.9205395601,51178.9931659678,56113.2697504669,39167.1721384957,46994.6936398882,47345.371508319,48020.4625978319
"CO2","lca","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07609324937604,9.24380268884681,6.17312536865601,9.27593350373786,6.19502434067312,9.42238527331801,9.43935195297275,9.45456428123482,9.46858871133063,9.48179566059861,12.6592505831533,15.839241650073,15.8557998765042,19.0481920160848,19.0705884628963,22.276345931838,25.4927773639991,28.7180071370395,31.9523215448312,54.3938203630425,57.6739878796997,62.3841351577726,74.7106785757976,72.3808245977822,59.4693010575769,70.6332814445222,69.2483707331835,58.8633747465208,89.5309475229609,117.501695577052,89.9869546386665,109.801308168077,120.576239464202,113.012893814734,113.564813619602,123.598752825038,156.973019963743,171.030762706622,184.355854787432,177.246744608203,163.05198374743,174.975572324524,201.562926991696,212.392199806009,238.78924957111,282.681483453864,298.13393990456,282.764814839254,274.753427815236,281.620727474566,276.662534679207,297.402833840368,274.526774953556,293.559624267501,287.325381247173,286.277787998532,286.029185741473,300.424767943672,310.605553036695,301.739657955123,340.122251227646,353.562511231128,390.726653125368,405.294792006665,410.478345138618
"CO2","lie","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80733225641207e-06,7.63413935812552e-06,1.14804213051403e-05,1.53461780974564e-05,1.92314097350738e-05,2.31361162179925e-05,2.70602975462128e-05,3.10039537197343e-05,3.4967084738557e-05,3.89496906026811e-05,4.29545177646491e-05,4.69793191269262e-05,5.10240946895124e-05,5.50888444524076e-05,5.9173568415612e-05,6.32782665791251e-05,6.74029389429472e-05,7.15475855070789e-05,7.57122062715191e-05,7.98968012362689e-05,8.41067480706417e-05,8.83371812643054e-05,9.25881008172608e-05,9.68595067295078e-05,0.000101151399001045,0.000105463777631875,0.000109796642621996,0.000114149993971408,0.000118523831680111,0.000122918155748106,0.000127341108189982,0.000131785072282414,0.000136250048025401,0.000140736035418943,0.00014524303446304,0.000149771045157693,0.0001543200675029,0.000158890101498663,0.000163481147144981,0.000168093204441854,0.000172737317974832,0.000177402981918634,0.000182090196273263,0.000186798961038718,0.000191529276214998,0.000196281141802104,0.000201054557800036,0.000205849524208795,0.000210666041028378,0.000215504108258788,0.000222770185570321,0.000230282517485461,0.00023814825295387,0.000246532814915376,0.000255526747365452,0.000265190517401423,0.00027553352405396,0.000286509398771746,0.000298122214468076,0.00031024320442274,0.000322867355819382,0.000354570206482184,0.000388588606699749,0.000425151977846501,0.000464352188354196,0.000506940405253458,0.000553168130601592,0.000600917562388122,0.000649241234324508,0.000694645957130869,0.000789548562403971,0.000882985308662769,0.0009707323589201,0.00106546141795131,0.00116386003819119,0.00127458767989328,0.00139127073548218,0.00152026694539891,0.00166215087724914,0.00180480744683823,0.00194795421972936,0.00208524352270052,0.00223020909624868,0.00238041924160837,0.00254909703806031,0.00285399275581756,0.00316500055509959,0.00347395674779043,0.00377361041833506,0.00408496989695901,0.00456458869222818,0.00504711224665225,0.00554958768122824,0.0060723637792413,0.00662818854621018,0.00716333451443884,0.00765880519648241,0.00813991933309741,0.00861071864167782,0.00906456519310706,0.00911608227955835,0.00920445894017849,0.00928048606789187,0.00932518708666407,0.00933459840179154,0.00928193437627846,0.00915248399423758,0.00901439722418102,0.00885186138915161,0.00869201623916745,0.00851976895219337,0.00834906799077638,0.00818247184269638,0.00802255006380092
"CO2","lka","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2190.37455066209,1952.09179011397,2450.22709530207,2541.32298005471,2132.82907413607,1929.33522180682,1649.32364009282,2661.06354947077,2197.12826750274,2292.43311629552,2534.33269006258,2557.81129540223,2780.84871265746,2733.36359950346,2475.03666335086,2860.43175326063,2813.31114878797,3173.59452026974,3452.97352292691,4533.4094846873,3781.82822565549,3019.43983079893,3667.44167306356,3851.67317042676,3161.22883691042,2844.51526863974,2826.38391761363,2971.91670849815,3547.45930603237,3786.70254935037,3641.09663336562,3762.53283991429,4071.29064985991,3975.05227071353,3811.12315641133,3614.31381024453,3590.96427824476,3820.24286771029,3876.29844405431,3998.75482326204,4091.80858103207,4169.32554959642,5306.79387314568,5561.19603910817,5926.98503474976,5827.14509075386,8046.81615258207,7817.69794496211,8954.25744911216,9525.76755345758,10524.6663899229,10849.18094569,11229.0294536289,12832.5181977425,12880.9665440518,14999.3322452752,13196.9108585602,13869.6399805941,13485.9692012997,13260.5263104535,14548.7254616208,16917.1574748255,18241.0916368682,16624.7853003906,17236.8600778547
"CO2","lso","ktC",0.00741571400121312,0.00749811082344882,0.00758050764568453,0.00766290446792026,0.0077453012901559,0.00782769811239163,0.00791009493462735,0.007992491756863,0.00807488857909872,0.00815728540133445,0.00823968222357009,0.00833123424827649,0.00842278627298282,0.00851433829768915,0.00860589032239547,0.0086974423471018,0.00878899437180813,0.00888054639651445,0.00897209842122078,0.00906365044592718,0.00915520247063351,0.00925692694252941,0.00935865141442532,0.00946037588632123,0.00956210035821722,0.00966382483011313,0.00976554930200904,0.00986727377390495,0.00996899824580093,0.0100707227176968,0.0101724471895928,0.0102854743805883,0.0103985015715837,0.0105115287625792,0.0106245559535746,0.0107375831445701,0.0108506103355656,0.0109636375265611,0.0110766647175566,0.011189691908552,0.0113027190995475,0.0114283048673203,0.011553890635093,0.0116794764028657,0.0118050621706385,0.0119306479384113,0.012056233706184,0.0121818194739567,0.0123074052417295,0.0124329910095023,0.012558576777275,0.0126981165192447,0.0128376562612144,0.0129771960031842,0.0131167357451539,0.0132562754871236,0.0133958152290934,0.013535354971063,0.0136748947130328,0.0138144344550025,0.0139539741969722,0.0142330536809117,0.0145121331648511,0.0147912126487906,0.01507029213273,0.0153493716166695,0.0156284511006089,0.0159075305845483,0.0161866100684877,0.0164656895524272,0.0167447690363667,0.017079664417094,0.0174145597978214,0.0177494551785486,0.018084350559276,0.0184192459400034,0.0187541413207306,0.019089036701458,0.0194239320821853,0.0197588274629127,0.02009372284364,0.0204955973005128,0.0208974717573856,0.0212993462142584,0.0217012206711312,0.022103095128004,0.0225049695848768,0.0229068440417496,0.0233087184986224,0.0237105929554952,0.024112467412368,0.0245947167606153,0.0250769661088628,0.0255592154571101,0.0260414648053575,0.0265237141536048,0.0270059635018522,0.0274882128500996,0.0279704621983469,0.0284527115465943,0.0289349608948416,0.0295136601127385,0.0300923593306352,0.0306710585485321,0.0312497577664289,0.0318284569843258,0.0324071562022226,0.0329858554201195,0.0335645546380163,0.0341432538559131,0.0347219530738099,0.0358793515096036,0.0370367499453972,0.0381941483811909,0.0393515468169846,0.0405089452527783,0.0416663436885719,0.0428237421243656,0.0439811405601593,0.0451385389959529,0.0462959374317466,0.0478391353461382,0.0493823332605297,0.0509255311749212,0.0524687290893128,0.0540119270037043,0.0555551249180959,0.0570983228324874,0.058641520746879,0.0601847186612705,0.0617279165756621,0.0637855137948508,0.0658431110140395,0.0679007082332283,0.069958305452417,0.0720159026716058,0.0740734998907945,0.0761310971099834,0.078188694329172,0.0802462915483606,0.0823038887675492,0.0850473517264678,0.0877908146853864,0.0905342776443043,0.0932777406032229,0.0960212035621408,0.0987646665210594,0.101508129479977,0.104251592438896,0.106995055397815,0.109738518356732,0.113396468968624,0.117054419580515,0.120712370192406,0.124370320804297,0.128028271416188,0.131686222028079,0.135344172639971,0.139002123251861,0.142660073863752,0.146318024475644,0.153633925699425,0.160949826923208,0.16826572814699,0.175581629370772,0.182897530594555,0.190213431818336,0.197529333042119,0.204845234265901,0.212161135489683,0.219477036713465,0.230450888549139,0.241424740384812,0.252398592220485,0.263372444056159,0.274346295891832,0.285320147727505,0.296293999563178,0.307267851398851,0.318241703234524,0.329215555070198,0.345676332823708,0.362137110577218,0.378597888330727,0.395058666084238,0.411519443837747,0.427980221591257,0.444440999344767,0.460901777098277,0.477362554851787,0.493823332605296,0.499546352616264,0.50526937262723,0.510992392638197,0.516715412649163,0.52243843266013,0.528161452671098,0.533884472682064,0.539607492693031,0.545330512703997,0.551053532714964,0.558845474806459,0.566750789730467,0.574795755958099,0.583017163348913,0.59146081152399,0.600183011492857,0.609249834840023,0.618734861284603,0.628712421359172,0.639251589902081,0.650394412467111,0.662149898815784,0.674487265596228,0.687349450985455,0.700697412683527,0.714576199498066,0.729018847221326,0.743957782641877,0.759303658957936,0.775019686309947,4.3982,4.49,4.5679,4.73279999999999,4.7157,5.0277,5.1427,5.3188,5.527,5.78819999999999,5.52331601554737,5.62909908556113,5.9815150234962,6.36126825883223,6.70498047165732,7.11836993290373,7.54347694313773,7.80594300128633,8.435422535996,9.01205452231556,9.63028986005765,10.2152142732278,10.8892555606802,11.5992333335477,12.3376733548959,12.9704121137538,13.4510184175657,13.9185647930176,14.4023783162371,15.0124096184084,15.3209931163689,15.7238057209993,16.2427126910028,16.8447489667879,17.5187486191629,17.9836756500494,25.1962117191499,554.398238566693,545.397964693997,639.375893608142,628.688092275783,652.054054341125,668.750371514951,687.2970842732
"CO2","ltu","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977554971056371,0.11640178619377,0.0770142776508404,0.0955537585755949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559851286801579,0,0,0,0,1.63772864371912,0,0,2.25419977734917,2.37546781912511,3.31411621498006,4.15214240825078,3.73036478613955,4.00659900373566,4.56162743006025,4.42360560855631,12.8647577994435,14.8473940195511,13.1532736724691,17.1508364344081,18.4026141932441,23.7932866597731,24.2423731205788,24.2079101373421,30.1402260321095,36.3437347559356,47.5288421016774,52.7884872912938,66.6608917439142,72.2074469982225,82.9876077382884,95.6602667561094,101.006307444131,112.500915680086,133.065013972259,155.418351933949,159.14410849659,184.643014941566,195.345420139025,200.152976542113,234.927777450926,273.738159825401,284.195799745418,332.191100297077,314.178499157003,399.421647240581,397.162867791632,451.437685082823,504.860602211008,552.467357706115,633.118685407048,677.358742762615,634.609739283589,580.785791104206,611.214329281577,478.92234562467,537.531016668765,574.116698209202,568.123211721726,596.009755961989,594.853987084904,591.0900951202,637.486282798607,659.483168394321,646.384590918499,659.609443411569,710.744929764361,646.884538551539,270.922591437525,289.03481058578,260.111563925193,265.841586158894,327.279360656807,367.658153674276,404.095113008343,423.230806875414,542.111257179252,659.5082192616,707.086806327692,820.971211187533,1332.87787878788,1598.69122746738,1607.91135099627,1673.89562844299,1949.50295997108,2122.97405094353,2372.58304594324,2442.82145252126,2577.10579795183,2594.32203087713,2861.49556558875,2712.87210060236,2197.63373413798,2272.59720993303,2643.74422603918,1962.85937214314,2242.43328749793,2717.78179093062,2969.42919945801,3414.62450398076,3832.6999527902,4100.24687588746,4443.1170482254,4747.41679817039,5182.77491248968,5907.52169393694,6618.22199568815,7368.44831517848,8094.93187306626,8729.76955557852,9410.9399931494,10077.9157444471,11060.7195281292,12073.3034597719,13011.1229002638,13983.3440770806,14956.70807417,16027.4041183805,16866.9645818127,17863.2186023168,19045.6082185592,22021.070837872,23177.2190493263,24868.5035434694,26601.1825210174,29547.1265067694,30784.2498521926,31665.7645303414,32753.7197303451,33640.8580380033,35069.7489722297,35403.4482410941,35613.2275031114,35880.0046621923,35837.8135680365,35794.3351067508,33029.2758477943,34782.1579178894,34167.9209852,34044.7133219753,35290.439053571,37298.9625839347,19429.1026452245,15291.0636624931,15061.6719118588,14189.8404541944,15161.9796642001,14635.5639174077,15502.8687920503,13173.9670460131,11634.3665334544,12397.8250375266,12495.1082539385,12501.0136800963,13085.9985631577,13824.694543295,14426.7170636623,15780.7091066445,15130.8129268945,13006.1505525703,13801.8702936049,14123.0771125036,14289.9848343384,13452.3058660049,12958.8107048589
"CO2","lux","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.648,36.6400000000001,43.968,51.2960000000001,58.6239999999999,9476.34587812774,11099.1363539456,11150.2373763519,9868.52493173068,9618.3644085774,10379.302239443,10347.3140064923,10239.030100501,9032.35766046772,8791.35490665474,17662.8761887559,17798.8449614728,17576.5059933184,16936.422581356,18255.5077379482,18345.9330431266,17327.8985365001,16958.6731779382,18173.1528178895,19496.8021840204,19653.9895397941,18537.1351995221,18587.7982576046,19463.2041197058,19259.6009081382,15391.4528747067,15364.6509070919,14081.6137056805,15623.9390082961,14753.6971612465,13432.8900728156,11270.4757571844,10654.135504291,9917.74482270541,10834.5519757483,11015.8808715753,10791.651998819,10268.9361514347,10729.3509192023,11533.3330676861,11732.959065172,12288.6704532679,12033.9744557281,12302.7150247331,11386.4700722062,8947.9211108141,8991.32920081419,8271.90832255387,7533.92319151687,7883.56741062337,8442.48979970062,9020.97754462324,9666.89742900723,10151.5336197691,11557.1038574176,11768.7885360286,11656.0680827567,11183.6954418402,11093.086113625,10534.9153253286,11139.1629447881,11020.6333019484,10856.5445847413,10331.4651774273,10363.0332742865
