"em","country","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014"
"CH4","prt","ktCH4",329.972656547047,332.249702326108,338.722385385168,346.032993674831,336.704969927706,339.763757222852,334.453716897325,355.509330454841,374.307131384649,384.526617101251,394.750715142228,410.006136861746,416.349519753036,422.412989051528,410.397548872636,419.551696257983,444.947478548819,454.062806020859,463.777212419127,470.943982239523,484.333112317345,496.131456327684,504.414811015029,506.706879133134,524.485180435452,539.246175524425,539.159508857757,549.010958783198,569.599032667282,579.531022845229,573.169302793538,584.189037526102,595.003947228308,590.989823811114,591.136647508431,591.836641604604,576.630064716194,573.90931066421,570.885262853122,560.351038347091,565.904773843035,574.972984041913,581.314443552182,577.998253170315,574.705002389854
"CH4","pry","ktCH4",295.900068397038,303.247353821488,309.56158908742,322.71509778644,329.378412805885,342.303996139218,374.266933598837,389.692837188392,391.761629634213,387.192249392042,395.248844043132,424.156121326212,439.025436115013,447.017062938281,457.160222513327,468.749012715571,484.198999037177,507.962569124357,535.318584448387,552.764773593718,565.396778202512,532.742972496704,548.491373098726,592.958258735784,621.615313038578,663.301103898379,661.581324843037,666.055926088592,664.941724999183,652.019135961866,656.642528118389,668.907869220567,636.257191259729,689.49825291462,662.164988563575,677.317869729047,712.23251493524,756.009303375569,764.292033097204,794.577399391687,778.006423812699,799.22395505468,831.080904506128,1009.21298355764,1117.14788151677
"CH4","pyf","ktCH4",2.41797312915451,2.49896365103327,2.48229152881332,2.48140611728573,2.4893464973499,2.55355426213757,2.61199156307961,2.67579487665035,2.75419833392562,2.80090479851937,2.91149077045249,3.16904463769115,3.18134499325342,3.18985643885054,3.32642572567764,3.51790427227629,3.5734845690523,3.56479019076645,3.6292030775648,3.73238105074044,3.72768476866988,3.85564431333223,3.96229984506873,4.04513157284657,4.02392826895853,4.03338853985129,4.0826400956222,4.06128581760773,4.16613103325498,4.22675750389525,4.35778162571642,4.37663150131636,4.36668326593538,4.46462879270506,4.48853013583057,4.59525235942702,4.64012596468413,4.74483334181192,4.84827511190153,4.89658612539525,4.94938182061903,5.00407293046993,5.08351962629361,5.13873492951773,5.19203158620027
"CH4","qat","ktCH4",359.660098202328,366.948282295429,404.224323432376,466.928146202006,416.42189792192,344.89551244669,377.11826392334,329.587225294152,358.525984793198,367.281803897817,338.347188420504,289.722136843611,231.945996779788,207.288783079912,225.685013461973,198.223320325917,218.202966512711,189.935532297423,212.108266664174,229.439133776355,239.059159894183,225.067769601513,251.53440360256,233.190073540827,237.88263238024,239.147898442596,271.58376514351,408.788845139824,449.109129135498,559.521714292252,631.030917404772,639.997125425637,676.837849585382,734.785422195247,858.044092903731,893.77909588224,990.373115543954,1131.45252770888,1352.2134693918,1502.75689957689,1923.03620630098,1925.99083960685,1928.78907594149,1930.62358836475,1932.28319448943
"CH4","reu","ktCH4",4.14134270581842,4.23359106920857,4.31444398475152,4.52466832299894,4.61838774936763,4.8285535342087,5.0933001281294,5.22573795480026,5.22857638638431,5.19264209839121,5.3024414663774,5.53180008429983,5.74144766931114,5.88843225426189,6.11816148604501,6.32351315768746,6.58535399929203,6.88855133784434,7.21400941054727,7.39418307868179,7.81897987101168,8.3054487668293,8.67723728837351,8.99755350714871,9.37380316952231,9.65485073982552,9.91244753135768,10.2651511270858,10.4593486366073,10.7444269896169,10.9580074636119,11.2159794252226,11.4013562237811,11.6280258582836,11.872556999473,12.1207498169406,12.4414567241656,12.6798660030215,12.991051338916,13.0844614772368,13.1655590538166,13.2388841229105,13.3074050485036,13.374110175727,13.4359217972117
"CH4","rou","ktCH4",1781.65273259752,1842.96008441893,1883.27019352127,1947.21026456066,1982.30611120353,2030.73714651382,2056.34960588865,2119.38514323836,2129.26074907948,2154.50654099004,2184.7539885909,2209.60830094077,2210.92180749617,2639.95943232189,2292.68803347234,2313.78738016859,2280.35542686386,2276.59159685768,2270.14731960829,2201.58691046719,2042.77361354926,1701.08038038039,1511.22747438444,1446.85866564729,1447.3048432052,1452.82430044315,1433.18181863359,1362.44947203964,1269.51384944173,1228.90634672272,1256.6705852929,1254.19924125934,1293.35534927883,1298.65488976857,1252.99232446927,1250.57237140109,1235.91253902017,1188.46944367452,1192.26150519741,1143.43407589033,1072.35963356399,1053.42123805997,1057.15711717133,1038.27181165576,1031.48089856789
"CH4","rus","ktCH4",29883.1137927774,31451.6024992054,32606.8044408507,33920.7234092661,35345.7965775884,36803.8780742735,37986.3846999424,38904.3387109559,39915.6444397512,40220.1225559969,40613.1299690138,40276.0865572312,40103.2169516193,39826.950503054,39463.0856473993,37837.6626097894,38443.1086173246,38523.6662726075,38046.7778892586,36951.1009841864,34765.9013393809,31421.5063730243,27458.7724392936,25798.7794503254,24189.7015316317,23176.4122159407,22195.0571969801,21212.5210187162,20733.4946341568,20704.281889338,21273.4210889088,21517.3659727756,21648.9602687889,22375.1432239096,23363.21110745,23523.4841273969,23632.5153638805,24126.6067358149,24581.7683341667,24491.7123771281,25360.7290458163,25487.4123830192,25665.7256372787,25633.7216481469,25652.9824727286
"CH4","rwa","ktCH4",51.907982728325,53.6045454233624,53.9401085002574,55.3351128493434,54.2073315518292,55.1951167239111,54.9152654885447,55.9476109663574,57.9742677692146,58.7911307881549,60.7385580259865,61.3843806637238,63.067657672589,64.7032885276495,64.8408742886951,67.4936858851604,67.7708257203872,67.9330310145401,69.3709975679036,71.4770722827473,73.4809356193088,74.8901101398905,73.6315911693217,72.838112968117,70.1924171217502,75.9361146070957,81.5176108703831,90.860739788097,99.8935284131297,107.167895787314,99.6622271803424,101.698376081403,101.955894515511,120.303473992629,122.931032020332,126.24875396976,134.814785877631,141.368878409079,145.878675903971,146.889817323108,156.225383971977,156.790253775966,169.997845178992,179.439636068056,181.906637165568
"CH4","sau","ktCH4",1405.13656016033,1794.53303488092,2329.07012757227,3116.55222095708,3296.11531018242,2612.93702697153,3250.62946513511,3336.13450194655,3018.35796129122,3238.53251499938,3626.86793711004,2990.43593588554,2418.07163940888,1975.74388971369,1304.82359281461,1114.14896123294,1342.16283559289,1266.40232958089,1472.57029640262,1538.63410935355,1451.59634917051,1692.65493512993,1758.29199855234,1782.27988158397,1866.50829647556,1866.57423247603,1918.48964318985,1956.21106546127,2003.50003072841,1907.18636105186,2064.38118643937,2055.83502618469,2145.42349138056,2335.94700728917,2422.88821993117,2559.37949325601,2611.41867558094,2608.87597115755,2748.06946258028,2731.85364073389,2878.08058808456,2889.65806481461,2901.08917358081,2911.16985232308,2922.73176876672
"CH4","sdn","ktCH4",890.691839338865,920.741086039548,937.346202547203,991.097756751728,1017.5685646829,1063.12128479795,1080.74432214825,1081.55278208798,1119.47609980718,1184.5806437358,1241.8796764867,1301.55097785005,1359.26800085687,1371.09056478308,1392.3963211249,1407.59581519218,1362.77291706914,1374.78480274149,1393.90846395514,1444.89528621569,1485.04143621431,1546.7132897488,1712.14441410679,1857.28758163064,2017.39852055067,2076.97219756848,2143.84481935546,2218.24954277127,2294.4178969891,2382.01351430203,2485.40490158408,2580.56612736654,2633.05502341969,2723.34672701243,2752.45833488143,2802.21908625703,2827.15688461126,2856.55732082739,2887.88049259659,2959.70109197042,3063.3169445288,3107.26883500553,3218.60784274661,3322.74560655316,3383.42498418354
"CH4","sen","ktCH4",180.293524487267,186.000093741187,180.257255854911,173.023867667722,175.84519520323,180.129995995498,183.7600066439,186.657961924721,191.849791304767,190.805353430012,182.866114816696,185.770929690527,190.12404308553,184.444477340128,186.539100102332,196.187254353415,207.486529174197,217.386556966307,219.090738640392,224.824054377393,230.459396958651,237.196723924323,243.067346009453,250.615669479057,258.649566707415,263.581588094967,271.011663065211,276.68611282818,279.342847784841,288.33485568792,288.747208627206,296.013306205257,293.694676621558,299.334462780022,303.59836210975,311.607371354479,316.73457882893,334.792888068184,344.451362889319,362.520342457908,382.14121223223,387.498909271165,417.654210250296,431.828113109949,441.546837861259
"CH4","sgp","ktCH4",35.0237221167795,34.9160373090952,37.0532210484065,39.3976260445877,39.4465032676324,37.8681782727556,39.1031871924277,42.1099142191564,41.4654907166594,42.4123454172572,42.6950661059101,43.9678417536031,43.776953432729,44.244036779811,43.8311872208175,42.0831051631263,41.9337672554792,41.880359631333,41.451021072033,42.81467219103,46.2755831822133,52.4495836731791,57.5818283811709,63.9787488536534,70.165649528085,73.000369806998,75.8369349587033,76.1226925742681,75.280734693885,76.0302737606356,79.7493144187427,89.0020467580415,103.103647603643,104.047829918036,106.000999137002,108.705849093085,109.309022372096,110.735010355358,111.539441862389,113.085155383631,114.800985749987,115.956532473935,117.035101958213,118.032649569411,119.094383927621
"CH4","slb","ktCH4",2.24282828661069,2.32791736172513,2.34453704584807,2.48638598833809,2.78020709616373,2.96045881840317,3.2592971975335,3.51440601208993,3.75635256329033,3.73200919844754,4.02075041794391,4.14032482938893,4.02340732547416,3.896816590156,3.90556357615464,3.90146966856933,3.83190134961514,2.98134379115532,2.98430822028406,3.02419709140881,3.15375188738872,3.18696884437697,3.25588023423047,3.3090969906827,3.30099137647957,3.34233660485211,3.40695815809439,3.46332771423469,3.48812233347919,3.59355136900165,3.7035818603874,3.65208116825898,3.70534674776209,3.76463980616834,3.90630436459473,4.00171696124719,4.07888994247554,4.17637204541794,4.29092354218134,4.38225974458896,4.48585513716313,4.57599463793627,4.65246364511465,4.7386291315449,4.79916348822814
